hidden_layers,hiden_units,num_epochs,batch_size,learning_rate,momentum,loss_func,data_scaling,activation_func,time,train_loss,validation_loss,test_loss,train_acc,validation_acc,test_acc
1,50,10,128,0.9,0.5,mean_squared_error,Standardize,relu,3.370532274246216,0.006493397607687956,0.008561306318353399,0.011547967419702028,0.9672988653182983,0.9555555582046509,0.9304396510124207
1,50,10,128,0.9,0.5,mean_squared_error,Normalize,relu,6.288778066635132,0.08477165702513575,0.08462626189967386,0.08484720439962633,0.4918247163295746,0.4954248368740082,0.47356706857681274
1,50,10,128,0.9,0.5,categorical_crossentropy,Standardize,relu,3.0932343006134033,0.006272971884093501,0.09898853377725174,0.13974241779274454,1.0,0.9843137264251709,0.9593767523765564
1,50,10,128,0.9,0.5,categorical_crossentropy,Normalize,relu,5.629105567932129,0.11307740253880572,0.13581702859183542,0.19208105120747768,0.9722040295600891,0.9725490212440491,0.9382303953170776
1,50,10,128,0.9,0.9,mean_squared_error,Standardize,relu,3.1547844409942627,0.001978417252763884,0.0038535365773961433,0.0070422154664164065,0.9914976954460144,0.9790849685668945,0.9515859484672546
1,50,10,128,0.9,0.9,mean_squared_error,Normalize,relu,5.687588214874268,0.025390675558207315,0.02658665239129191,0.027929879405728032,0.9231523871421814,0.9124183058738708,0.8920422792434692
1,50,10,128,0.9,0.9,categorical_crossentropy,Standardize,relu,2.4828693866729736,5382.1515236674295,8606.199191304126,10795.433613313857,0.935251772403717,0.9254902005195618,0.8959376811981201
1,50,10,128,0.9,0.9,categorical_crossentropy,Normalize,relu,5.275184154510498,0.052499377877104896,0.09514754236328836,0.16117201514337906,0.9875735640525818,0.9751634001731873,0.9476906061172485
1,50,10,200,0.1,0.3,mean_squared_error,Standardize,relu,3.4628260135650635,0.06812900427590016,0.06936947106341132,0.06947513408108957,0.5284499526023865,0.5071895718574524,0.5175291895866394
1,50,10,200,0.1,0.3,mean_squared_error,Normalize,relu,5.885457754135132,0.08999452772602058,0.08989085446970135,0.09000369731459143,0.1412688046693802,0.1882352977991104,0.14858096837997437
1,50,10,200,0.1,0.3,categorical_crossentropy,Standardize,relu,3.188664436340332,0.1222271696658911,0.1643569663653966,0.21059452509326143,0.9686069488525391,0.9607843160629272,0.9332220554351807
1,50,10,200,0.1,0.3,categorical_crossentropy,Normalize,relu,5.587696075439453,1.643643128240397,1.6540834415971843,1.669826861680317,0.7779594659805298,0.7686274647712708,0.7451307773590088
1,50,10,200,0.1,0.5,mean_squared_error,Standardize,relu,3.914320707321167,0.060618699006273355,0.0625377654152758,0.0630943333283357,0.558862030506134,0.5411764979362488,0.541458010673523
1,50,10,200,0.1,0.5,mean_squared_error,Normalize,relu,5.542768716812134,0.08961070831828526,0.08951768425165438,0.08959715139653594,0.12884238362312317,0.14771242439746857,0.13077351450920105
1,50,10,200,0.1,0.5,categorical_crossentropy,Standardize,relu,2.9137253761291504,0.09512368602796346,0.1450882327858529,0.20404189676212217,0.9790712594985962,0.9660130739212036,0.9354479908943176
1,50,10,200,0.1,0.5,categorical_crossentropy,Normalize,relu,5.6330413818359375,1.342294141075204,1.3626076950746424,1.3833361039509293,0.8515369296073914,0.8470588326454163,0.8324986100196838
1,50,10,200,0.1,0.9,mean_squared_error,Standardize,relu,2.830442190170288,0.01834880204918807,0.02003123459887076,0.020737076212398595,0.9123610258102417,0.8954248428344727,0.8887034058570862
1,50,10,200,0.1,0.9,mean_squared_error,Normalize,relu,5.59625244140625,0.08888008815350293,0.08905885185486351,0.08901108870190517,0.29986920952796936,0.27450981736183167,0.28937116265296936
1,50,10,200,0.1,0.9,categorical_crossentropy,Standardize,relu,2.482889175415039,0.019924554379353577,0.08885502158085895,0.12879778444715173,0.9977109432220459,0.9751634001731873,0.9543684124946594
1,50,10,200,0.1,0.9,categorical_crossentropy,Normalize,relu,5.419285774230957,0.2159019022731706,0.23548037672744077,0.28506728981890544,0.9502943158149719,0.9464052319526672,0.9204229116439819
1,50,10,200,0.5,0.3,mean_squared_error,Standardize,relu,3.244594097137451,0.026608064570911888,0.028541803364855012,0.027547835559482103,0.8544800281524658,0.8366013169288635,0.8447412252426147
1,50,10,200,0.5,0.3,mean_squared_error,Normalize,relu,6.107123374938965,0.08848417150264787,0.08854886479432286,0.0885478381397131,0.3610202670097351,0.33725491166114807,0.3400111198425293
1,50,10,200,0.5,0.3,categorical_crossentropy,Standardize,relu,2.4959850311279297,0.03126684111159872,0.08908478310879539,0.15350426436087317,0.9957488775253296,0.9751634001731873,0.9515859484672546
1,50,10,200,0.5,0.3,categorical_crossentropy,Normalize,relu,5.275657653808594,0.2890722402526788,0.30247714431846845,0.3699926061635556,0.9378678798675537,0.943790853023529,0.904841423034668
1,50,10,200,0.5,0.5,mean_squared_error,Standardize,relu,3.247257709503174,0.019347739373647442,0.02294198145809906,0.02227231722613242,0.9048397541046143,0.8666666746139526,0.8864774703979492
1,50,10,200,0.5,0.5,mean_squared_error,Normalize,relu,5.567929744720459,0.08873148479829668,0.08883369043956395,0.08880137445267267,0.3034663200378418,0.29019609093666077,0.2927100658416748
1,50,10,200,0.5,0.5,categorical_crossentropy,Standardize,relu,2.2868642807006836,0.021126573079401485,0.0973685108295648,0.14192734174081836,0.9970569014549255,0.9816993474960327,0.9526989459991455
1,50,10,200,0.5,0.5,categorical_crossentropy,Normalize,relu,5.734682321548462,0.2390198775410574,0.25868340757937214,0.3002661954762873,0.9463701844215393,0.9450980424880981,0.9220923781394958
1,50,10,200,0.5,0.9,mean_squared_error,Standardize,relu,2.8733558654785156,0.004078359033609695,0.005896199479382607,0.008048083055577861,0.9807063341140747,0.97124183177948,0.9454646706581116
1,50,10,200,0.5,0.9,mean_squared_error,Normalize,relu,8.769552230834961,0.08159594983349758,0.08174370193208744,0.08192013880330189,0.5421844124794006,0.5281046032905579,0.5214245915412903
1,50,10,200,0.5,0.9,categorical_crossentropy,Standardize,relu,2.192700147628784,0.008843855793282994,0.24267300823968765,0.472277768457484,0.9973838925361633,0.9725490212440491,0.9526989459991455
1,50,10,200,0.5,0.9,categorical_crossentropy,Normalize,relu,5.131548643112183,0.08526243733825678,0.11297373985445577,0.18628273408240123,0.9790712594985962,0.9725490212440491,0.9460211396217346
1,50,10,200,0.9,0.3,mean_squared_error,Standardize,relu,2.557433605194092,0.01252570405889953,0.014943771021671935,0.01688204378948967,0.9404839873313904,0.915032684803009,0.9092932939529419
1,50,10,200,0.9,0.3,mean_squared_error,Normalize,relu,5.700640916824341,0.0881124893782028,0.08809010637741463,0.08813450167460381,0.43230870366096497,0.43790850043296814,0.40567612648010254
1,50,10,200,0.9,0.3,categorical_crossentropy,Standardize,relu,2.447766065597534,0.01675905757129894,0.07619275794747998,0.12402621526513394,0.9990189671516418,0.9830065369606018,0.9593767523765564
1,50,10,200,0.9,0.3,categorical_crossentropy,Normalize,relu,5.01753306388855,0.1814348124713193,0.1997953320056005,0.2546770368175634,0.9551994800567627,0.9581699371337891,0.9220923781394958
1,50,10,200,0.9,0.5,mean_squared_error,Standardize,relu,3.1976089477539062,0.008970473450776055,0.010991085231839831,0.013487329968532706,0.9532374143600464,0.94248366355896,0.9176405072212219
1,50,10,200,0.9,0.5,mean_squared_error,Normalize,relu,5.750719308853149,0.08742686965307275,0.08748404565784666,0.0873534993398634,0.260954886674881,0.27450981736183167,0.27156370878219604
1,50,10,200,0.9,0.5,categorical_crossentropy,Standardize,relu,2.2047653198242188,0.011519574532815255,0.0730058197954706,0.12342535707352718,0.998691976070404,0.9816993474960327,0.9599332213401794
1,50,10,200,0.9,0.5,categorical_crossentropy,Normalize,relu,4.896987438201904,0.18428317971522704,0.2027069936975155,0.2574119499294242,0.9535644054412842,0.9555555582046509,0.9304396510124207
1,50,10,200,0.9,0.9,mean_squared_error,Standardize,relu,2.227761745452881,0.002556332850864095,0.004616370395714648,0.007191641706633227,0.9888816475868225,0.9764705896377563,0.9526989459991455
1,50,10,200,0.9,0.9,mean_squared_error,Normalize,relu,5.621938705444336,0.04820017154316952,0.04985397803335408,0.04983820859083681,0.7393721342086792,0.7124183177947998,0.7217584848403931
1,50,10,200,0.9,0.9,categorical_crossentropy,Standardize,relu,1.6766693592071533,0.8287547051060659,2.9254813671098057,3.6921887355734744,0.9748201370239258,0.9464052319526672,0.9365609288215637
1,50,10,200,0.9,0.9,categorical_crossentropy,Normalize,relu,5.046415090560913,0.08512630546556882,0.11446753983063246,0.19647429806154904,0.9728580713272095,0.9686274528503418,0.9426822662353516
1,50,10,300,0.1,0.3,mean_squared_error,Standardize,relu,2.083591938018799,0.08037926894999392,0.08213411091394673,0.08261794114301917,0.3315892815589905,0.3163398802280426,0.30550917983055115
1,50,10,300,0.1,0.3,mean_squared_error,Normalize,relu,5.3631227016448975,0.09015324507140116,0.09010745966746136,0.09011121231878076,0.1494440883398056,0.15424837172031403,0.15080690383911133
1,50,10,300,0.1,0.3,categorical_crossentropy,Standardize,relu,2.5919113159179688,0.1653293134965017,0.21698436807183658,0.2517271267004523,0.9633747339248657,0.9477124214172363,0.9276571869850159
1,50,10,300,0.1,0.3,categorical_crossentropy,Normalize,relu,5.318012237548828,2.035161167129806,2.0448095570981892,2.0479411816159154,0.6671026945114136,0.658823549747467,0.641624927520752
1,50,10,300,0.1,0.5,mean_squared_error,Standardize,relu,2.321439504623413,0.07843737329549459,0.0799790677778861,0.07833166136865027,0.4103989601135254,0.37124183773994446,0.4079020619392395
1,50,10,300,0.1,0.5,mean_squared_error,Normalize,relu,8.674980163574219,0.0896782200805419,0.08982196128835865,0.08975408434386908,0.0984303429722786,0.07581699639558792,0.09961046278476715
1,50,10,300,0.1,0.5,categorical_crossentropy,Standardize,relu,2.094726324081421,0.13760390299804232,0.19019241770303327,0.22651714094824837,0.9695879817008972,0.9633986949920654,0.9343349933624268
1,50,10,300,0.1,0.5,categorical_crossentropy,Normalize,relu,5.35387659072876,1.7241164569842262,1.7283024800369162,1.7379115291217597,0.8364944458007812,0.828758180141449,0.8041179776191711
1,50,10,300,0.1,0.9,mean_squared_error,Standardize,relu,2.2538201808929443,0.03310413254416402,0.035438443817733936,0.03679752856924193,0.782537579536438,0.7568627595901489,0.7462437152862549
1,50,10,300,0.1,0.9,mean_squared_error,Normalize,relu,5.400119304656982,0.08891121065152713,0.08894007132918227,0.08899398985576418,0.3122956156730652,0.2993464171886444,0.29493600130081177
1,50,10,300,0.1,0.9,categorical_crossentropy,Standardize,relu,2.2181355953216553,0.03797407225602745,0.11291731894990198,0.16205471575661298,0.9924787282943726,0.9790849685668945,0.9526989459991455
1,50,10,300,0.1,0.9,categorical_crossentropy,Normalize,relu,5.4461894035339355,0.3068936186884649,0.33243238304565154,0.3732556248281688,0.93982994556427,0.9359477162361145,0.908180296421051
1,50,10,300,0.5,0.3,mean_squared_error,Standardize,relu,2.2740814685821533,0.03403861996607503,0.035242851360950594,0.03591168631836316,0.7972531318664551,0.8117647171020508,0.7818586826324463
1,50,10,300,0.5,0.3,mean_squared_error,Normalize,relu,5.446962356567383,0.08901945526417444,0.08900515047553317,0.08903260613622171,0.23185087740421295,0.23006536066532135,0.22426265478134155
1,50,10,300,0.5,0.3,categorical_crossentropy,Standardize,relu,2.062227725982666,0.04594608329533751,0.08887333251974162,0.1444049533425468,0.9908437132835388,0.9803921580314636,0.9571508169174194
1,50,10,300,0.5,0.3,categorical_crossentropy,Normalize,relu,5.261268854141235,0.4189095216845281,0.4485094499743842,0.4698041200836831,0.9310006499290466,0.9320261478424072,0.9115191698074341
1,50,10,300,0.5,0.5,mean_squared_error,Standardize,relu,2.998318672180176,0.02924719017712878,0.03091905902754637,0.03280769343683304,0.8570961356163025,0.8379085063934326,0.8274902701377869
1,50,10,300,0.5,0.5,mean_squared_error,Normalize,relu,6.809750318527222,0.08925589126278327,0.08922806015980789,0.08928216582513479,0.2223675549030304,0.23398692905902863,0.23873122036457062
1,50,10,300,0.5,0.5,categorical_crossentropy,Standardize,relu,1.9906692504882812,0.037286965896426036,0.10544710103057178,0.14744583729672173,0.9921517372131348,0.98562091588974,0.9593767523765564
1,50,10,300,0.5,0.5,categorical_crossentropy,Normalize,relu,5.274863958358765,0.2978168138886995,0.3223194899317486,0.3763135949239906,0.9401569366455078,0.94248366355896,0.9059543609619141
1,50,10,300,0.5,0.9,mean_squared_error,Standardize,relu,2.2494213581085205,0.005750474713875518,0.007117881508105818,0.01061239716017481,0.9708960056304932,0.9620915055274963,0.9354479908943176
1,50,10,300,0.5,0.9,mean_squared_error,Normalize,relu,5.250283718109131,0.0855406466225848,0.08564736118503645,0.08577611533283325,0.6082406640052795,0.5843137502670288,0.5659432411193848
1,50,10,300,0.5,0.9,categorical_crossentropy,Standardize,relu,1.7969164848327637,0.003365801649910843,0.11645285772483832,0.29910447525933254,0.9990189671516418,0.9843137264251709,0.9560378193855286
1,50,10,300,0.5,0.9,categorical_crossentropy,Normalize,relu,4.975767612457275,0.11307527764199059,0.13143413784651975,0.19996332303809006,0.9669718742370605,0.9673202633857727,0.9393433332443237
1,50,10,300,0.9,0.3,mean_squared_error,Standardize,relu,3.2445552349090576,0.025071751862335546,0.02789318503848478,0.027249506351827713,0.8453237414360046,0.8183006644248962,0.8302726745605469
1,50,10,300,0.9,0.3,mean_squared_error,Normalize,relu,8.530704259872437,0.08868470164277804,0.08886512974703234,0.08870966138362751,0.36461740732192993,0.33725491166114807,0.3695047199726105
1,50,10,300,0.9,0.3,categorical_crossentropy,Standardize,relu,1.9270532131195068,0.027565103969576312,0.09053211234315159,0.1267996279812487,0.9964028596878052,0.9777777791023254,0.9599332213401794
1,50,10,300,0.9,0.3,categorical_crossentropy,Normalize,relu,5.063727140426636,0.2984409489375926,0.3235820302971048,0.3626437796508861,0.9349247813224792,0.9320261478424072,0.9020589590072632
1,50,10,300,0.9,0.5,mean_squared_error,Standardize,relu,2.4848077297210693,0.013066772948962711,0.015150030139298026,0.017378146780378034,0.9349247813224792,0.9202614426612854,0.8970506191253662
1,50,10,300,0.9,0.5,mean_squared_error,Normalize,relu,5.586001634597778,0.08819571948269755,0.08818543100473927,0.08834630441652382,0.3698495626449585,0.3764705955982208,0.34335002303123474
1,50,10,300,0.9,0.5,categorical_crossentropy,Standardize,relu,2.052781105041504,0.016537644659784825,0.10196095820443303,0.14786301196384896,0.9990189671516418,0.9777777791023254,0.9549248814582825
1,50,10,300,0.9,0.5,categorical_crossentropy,Normalize,relu,5.15242600440979,0.2273479976866119,0.2525376961219544,0.3203108388149015,0.9408109784126282,0.9450980424880981,0.9087367653846741
1,50,10,300,0.9,0.9,mean_squared_error,Standardize,relu,2.2053840160369873,0.0038344774080510146,0.00643535792170202,0.0074243108693590595,0.9784172773361206,0.9673202633857727,0.9521424770355225
1,50,10,300,0.9,0.9,mean_squared_error,Normalize,relu,5.45211935043335,0.07837700118244358,0.07910965712241877,0.0791748563614433,0.4911707043647766,0.47843137383461,0.4746800363063812
1,50,10,300,0.9,0.9,categorical_crossentropy,Standardize,relu,1.666761875152588,0.3053597950925885,0.6298078283160815,1.2660124191321873,0.9692609310150146,0.9516339898109436,0.9176405072212219
1,50,10,300,0.9,0.9,categorical_crossentropy,Normalize,relu,6.1556172370910645,0.09004593929525603,0.10746033298204732,0.18985432165099073,0.971222996711731,0.97124183177948,0.9460211396217346
1,50,50,128,0.1,0.3,mean_squared_error,Standardize,relu,7.322488307952881,0.012752906867029465,0.015430749863921817,0.016866851734846384,0.9375408887863159,0.9202614426612854,0.9115191698074341
1,50,50,128,0.1,0.3,mean_squared_error,Normalize,relu,10.418745040893555,0.08805249957398233,0.08810697218366698,0.08820863169269158,0.4489862620830536,0.41830065846443176,0.4123539328575134
1,50,50,128,0.1,0.3,categorical_crossentropy,Standardize,relu,4.891160011291504,0.04662770680483842,0.08610551266693602,0.14027275335555198,0.9905166625976562,0.9777777791023254,0.9571508169174194
1,50,50,128,0.1,0.3,categorical_crossentropy,Normalize,relu,8.900453329086304,0.22254362088391172,0.24610036220036302,0.2904902231248804,0.9535644054412842,0.9516339898109436,0.9237618446350098
1,50,50,128,0.1,0.5,mean_squared_error,Standardize,relu,7.081078767776489,0.009570534312409307,0.011880827290949478,0.014171227862520489,0.9558535218238831,0.9359477162361145,0.9204229116439819
1,50,50,128,0.1,0.5,mean_squared_error,Normalize,relu,12.01801061630249,0.0880067207557536,0.08807466699212205,0.0879969905624472,0.35546109080314636,0.3464052379131317,0.3388981521129608
1,50,50,128,0.1,0.5,categorical_crossentropy,Standardize,relu,4.527044296264648,0.014233564557184808,0.13336889587975795,0.15754691870197313,0.9993459582328796,0.9751634001731873,0.9554813504219055
1,50,50,128,0.1,0.5,categorical_crossentropy,Normalize,relu,8.672959089279175,0.1603993950149762,0.1823008364029959,0.23696359204678782,0.9597776532173157,0.9607843160629272,0.9304396510124207
1,50,50,128,0.1,0.9,mean_squared_error,Standardize,relu,5.587449073791504,0.003628648006819564,0.00612721530677982,0.008713857698475587,0.9820144176483154,0.9699346423149109,0.9387868642807007
1,50,50,128,0.1,0.9,mean_squared_error,Normalize,relu,18.445308923721313,0.05686849059672275,0.05809280092225355,0.05826864440074946,0.7426422238349915,0.7398692965507507,0.7351140975952148
1,50,50,128,0.1,0.9,categorical_crossentropy,Standardize,relu,3.9929909706115723,0.016373378990925825,0.08298865657031926,0.15523590995079145,0.9973838925361633,0.9803921580314636,0.9538118839263916
1,50,50,128,0.1,0.9,categorical_crossentropy,Normalize,relu,8.040514945983887,0.06599378513210033,0.09820198989381977,0.15996300379455952,0.9846304655075073,0.9816993474960327,0.9493600726127625
1,50,50,128,0.5,0.3,mean_squared_error,Standardize,relu,6.709374189376831,0.003549016574248452,0.005826457019201389,0.00874834939924006,0.9839764833450317,0.9764705896377563,0.9404563307762146
1,50,50,128,0.5,0.3,mean_squared_error,Normalize,relu,10.012758493423462,0.06991337860055497,0.06993158423627903,0.07099248278983514,0.4738391041755676,0.48366013169288635,0.47245410084724426
1,50,50,128,0.5,0.3,categorical_crossentropy,Standardize,relu,3.827869415283203,0.02841104365680598,0.08023183345064229,0.13354397029097673,0.9957488775253296,0.9816993474960327,0.9532554149627686
1,50,50,128,0.5,0.3,categorical_crossentropy,Normalize,relu,8.202624797821045,0.08789436877300101,0.11378947185729843,0.16797737227457393,0.9761281609535217,0.9803921580314636,0.9437952041625977
1,50,50,128,0.5,0.5,mean_squared_error,Standardize,relu,5.7663843631744385,0.003135973641461893,0.00514162053153211,0.008143438637910543,0.9856114983558655,0.9764705896377563,0.9499165415763855
1,50,50,128,0.5,0.5,mean_squared_error,Normalize,relu,10.014507293701172,0.05213180082034566,0.05315302214006973,0.054435238905528816,0.7226945757865906,0.7124183177947998,0.6994991898536682
1,50,50,128,0.5,0.5,categorical_crossentropy,Standardize,relu,4.065281629562378,0.011739094310395659,0.06577074303614353,0.1335771897154444,0.9996730089187622,0.98562091588974,0.9610461592674255
1,50,50,128,0.5,0.5,categorical_crossentropy,Normalize,relu,8.101110219955444,0.07173224384095483,0.09533426330905724,0.15950390460559424,0.9816873669624329,0.9843137264251709,0.9493600726127625
1,50,50,128,0.5,0.9,mean_squared_error,Standardize,relu,4.492128610610962,0.0007482156120623664,0.0032815053796523487,0.006514711069392582,0.9977109432220459,0.9816993474960327,0.9577072858810425
1,50,50,128,0.5,0.9,mean_squared_error,Normalize,relu,9.396888732910156,0.0074272378462935055,0.00841547611011253,0.010631246763319358,0.9610856771469116,0.9673202633857727,0.9387868642807007
1,50,50,128,0.5,0.9,categorical_crossentropy,Standardize,relu,4.527179718017578,0.17164038458370173,0.8179786188487127,1.856735569076374,0.9856114983558655,0.9751634001731873,0.9449082016944885
1,50,50,128,0.5,0.9,categorical_crossentropy,Normalize,relu,7.460632801055908,0.032356470917090235,0.08303998363770398,0.15652228621574213,0.9888816475868225,0.98562091588974,0.9543684124946594
1,50,50,128,0.9,0.3,mean_squared_error,Standardize,relu,5.249102592468262,0.002755851571632706,0.0051129851230036685,0.0077482146009509095,0.9888816475868225,0.9777777791023254,0.9510294795036316
1,50,50,128,0.9,0.3,mean_squared_error,Normalize,relu,10.824919939041138,0.03452521653211218,0.03637008377734353,0.03702186618122579,0.8312622904777527,0.8026143908500671,0.8091263175010681
1,50,50,128,0.9,0.3,categorical_crossentropy,Standardize,relu,4.032995939254761,0.007207428540076946,0.110009179214393,0.14215917356705784,1.0,0.98562091588974,0.9649415612220764
1,50,50,128,0.9,0.3,categorical_crossentropy,Normalize,relu,7.7196409702301025,0.060285633460340195,0.09298784639321121,0.15995448527875283,0.987246572971344,0.9816993474960327,0.9488035440444946
1,50,50,128,0.9,0.5,mean_squared_error,Standardize,relu,5.599600791931152,0.0016195475899823317,0.004604831831742784,0.006935441275670438,0.9937868118286133,0.9777777791023254,0.9532554149627686
1,50,50,128,0.9,0.5,mean_squared_error,Normalize,relu,15.324591159820557,0.018955486214447443,0.020392622612416745,0.021840958577737785,0.9326357245445251,0.929411768913269,0.9037284255027771
1,50,50,128,0.9,0.5,categorical_crossentropy,Standardize,relu,4.27098536491394,0.007372557955499838,0.11800171179952575,0.1570915379580271,1.0,0.9843137264251709,0.9571508169174194
1,50,50,128,0.9,0.5,categorical_crossentropy,Normalize,relu,7.754033088684082,0.056675214978255346,0.08935163038131458,0.16051805699031652,0.9849575161933899,0.98562091588974,0.9449082016944885
1,50,50,128,0.9,0.9,mean_squared_error,Standardize,relu,4.6171863079071045,0.00031171373976820907,0.0033260650782894613,0.00654629072208695,0.9990189671516418,0.9816993474960327,0.9577072858810425
1,50,50,128,0.9,0.9,mean_squared_error,Normalize,relu,9.37634563446045,0.0052338858531572365,0.006415568863717364,0.009368595878765169,0.9735121130943298,0.9751634001731873,0.9432387351989746
1,50,50,128,0.9,0.9,categorical_crossentropy,Standardize,relu,4.446987628936768,2.943064777449756e+16,4.9280297592186984e+16,6.1502514248689416e+16,0.9404839873313904,0.9333333373069763,0.8964941501617432
1,50,50,128,0.9,0.9,categorical_crossentropy,Normalize,relu,7.556067943572998,0.004091491461985795,0.07601825533734537,0.18426484445617344,0.9996730089187622,0.9882352948188782,0.9588202834129333
1,50,50,200,0.1,0.3,mean_squared_error,Standardize,relu,7.493398189544678,0.032252060372487165,0.0342299852568924,0.03459551073424207,0.774362325668335,0.758169949054718,0.7479131817817688
